src_ip,dst_ip,src_port,dst_port,protocol,duration,packet_count,byte_count,mean_pkt_size,std_pkt_size,vpn_label
192.168.31.141,239.255.255.250,55305,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,47409,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,56248,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,37504,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,33482,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,53394,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,56942,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,58706,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,61435,53,17,0.0,1,88,88.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,61435,17,0.0,1,104,104.0,0.0,Non-VPN
192.168.31.160,185.159.159.148,59487,443,6,14.508837938308716,9,1542,171.33333333333334,199.762636924704,Non-VPN
185.159.159.148,192.168.31.160,443,59487,6,14.46425986289978,8,2489,311.125,411.81532192841,Non-VPN
192.168.31.160,192.168.31.1,60684,53,17,2.899842977523804,5,412,82.4,9.728309205612248,Non-VPN
192.168.31.1,192.168.31.160,53,60684,17,2.842829942703247,5,594,118.8,32.98120676991671,Non-VPN
192.168.31.160,31.14.252.2,59488,443,6,0.9763250350952148,5,370,74.0,34.31617694324355,Non-VPN
192.168.31.160,31.14.252.2,59489,443,6,1.580590009689331,6,512,85.33333333333333,40.29336863003087,Non-VPN
192.168.31.160,31.14.252.2,60690,500,17,0.0,1,80,80.0,0.0,VPN
192.168.31.160,31.14.252.2,60689,51820,17,0.0,1,80,80.0,0.0,VPN
192.168.31.160,31.14.252.2,60688,1194,17,0.0,1,80,80.0,0.0,VPN
192.168.31.160,31.14.252.2,60686,51820,17,0.0,1,80,80.0,0.0,VPN
192.168.31.160,31.14.252.2,60685,80,17,0.0,1,80,80.0,0.0,Non-VPN
192.168.31.160,31.14.252.2,60687,1224,17,0.0,1,80,80.0,0.0,Non-VPN
192.168.31.160,31.14.252.2,60691,5060,17,0.0,1,80,80.0,0.0,Non-VPN
192.168.31.160,31.14.252.2,60693,88,17,0.0,1,80,80.0,0.0,Non-VPN
192.168.31.160,31.14.252.2,60692,4500,17,0.0,1,80,80.0,0.0,VPN
192.168.31.160,31.14.252.2,60694,4569,17,0.0,1,80,80.0,0.0,Non-VPN
192.168.31.160,31.14.252.2,60695,443,17,0.0,1,80,80.0,0.0,Non-VPN
192.168.31.160,104.215.41.138,59423,443,6,0.1606569290161132,2,108,54.0,0.0,Non-VPN
192.168.31.160,224.0.0.252,57466,5355,17,0.0,1,75,75.0,0.0,Non-VPN
104.215.41.138,192.168.31.160,443,59423,6,0.0,1,54,54.0,0.0,Non-VPN
31.14.252.2,192.168.31.160,443,59489,6,1.2805819511413574,4,328,82.0,41.8568990729127,Non-VPN
31.14.252.2,192.168.31.160,443,59488,6,0.6532318592071533,4,328,82.0,41.8568990729127,Non-VPN
192.168.31.160,4.213.25.242,49412,443,6,0.4733631610870361,14,3380,241.42857142857144,326.199700947072,Non-VPN
4.213.25.242,192.168.31.160,443,49412,6,0.3526120185852051,18,7919,439.94444444444446,478.8497180422432,Non-VPN
192.168.31.160,224.0.0.251,5353,5353,17,1927.7351460456848,60,5936,98.93333333333334,34.70872448759181,Non-VPN
192.168.31.160,224.0.0.252,52782,5355,17,0.0,1,75,75.0,0.0,Non-VPN
192.168.31.160,74.125.169.38,59490,443,6,0.2289509773254394,19,12817,674.578947368421,598.6507914327872,Non-VPN
74.125.169.38,192.168.31.160,443,59490,6,155.3198699951172,23,8049,349.95652173913044,503.9650158890748,Non-VPN
192.168.31.160,172.217.136.233,59491,443,6,0.6294300556182861,209,23004,110.06698564593302,253.8082109647255,Non-VPN
172.217.136.233,192.168.31.160,443,59491,6,155.52186703681946,668,851384,1274.5269461077844,220.83729655417443,Non-VPN
192.168.31.160,192.168.31.1,50243,53,17,0.0,1,68,68.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,50243,17,0.0,1,68,68.0,0.0,Non-VPN
192.168.31.160,31.14.252.2,59492,443,6,1.6963248252868652,6,436,72.66666666666667,31.467796589882525,Non-VPN
192.168.31.160,31.14.252.2,50244,443,17,0.0,1,80,80.0,0.0,Non-VPN
192.168.31.160,31.14.252.2,50245,51820,17,0.0,1,80,80.0,0.0,VPN
192.168.31.160,31.14.252.2,50246,500,17,0.0,1,80,80.0,0.0,VPN
192.168.31.160,31.14.252.2,50247,88,17,0.0,1,80,80.0,0.0,Non-VPN
192.168.31.160,31.14.252.2,50248,1224,17,0.0,1,80,80.0,0.0,Non-VPN
192.168.31.160,31.14.252.2,50249,4500,17,0.0,1,80,80.0,0.0,VPN
192.168.31.160,31.14.252.2,59493,443,6,1.3903939723968506,6,424,70.66666666666667,32.20075913528886,Non-VPN
192.168.31.160,31.14.252.2,50250,80,17,0.0,1,80,80.0,0.0,Non-VPN
192.168.31.160,31.14.252.2,50251,51820,17,0.0,1,80,80.0,0.0,VPN
192.168.31.160,31.14.252.2,50252,4569,17,0.0,1,80,80.0,0.0,Non-VPN
192.168.31.160,31.14.252.2,50253,5060,17,0.0,1,80,80.0,0.0,Non-VPN
192.168.31.160,31.14.252.2,50254,1194,17,0.0,1,80,80.0,0.0,VPN
31.14.252.2,192.168.31.160,443,59493,6,1.1580259799957275,6,436,72.66666666666667,36.6363511040909,Non-VPN
192.168.31.160,172.217.136.233,57739,443,17,0.7307579517364502,143,30929,216.28671328671328,384.0722838139882,Non-VPN
31.14.252.2,192.168.31.160,443,59492,6,0.4651699066162109,4,328,82.0,41.8568990729127,Non-VPN
172.217.136.233,192.168.31.160,443,57739,17,0.7179338932037354,761,963746,1266.4204993429698,170.8413571235731,Non-VPN
192.168.31.160,31.14.252.2,59494,443,6,319.93199706077576,31760,5123186,161.3093828715365,286.42551970390906,Non-VPN
31.14.252.2,192.168.31.160,443,59494,6,319.878221988678,39514,26718661,676.1821379764134,570.5670562313878,Non-VPN
192.168.31.141,239.255.255.250,33284,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,59252,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,36825,1900,17,1860.4085829257965,2,774,387.0,4.0,Non-VPN
192.168.31.141,239.255.255.250,47216,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,39963,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,37700,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,56724,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,48900,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,36720,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,51603,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,38552,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,35932,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,35780,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,41953,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,44371,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,35249,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,59971,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,49181,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,52590,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,40951,1900,17,299.8321070671081,2,727,363.5,27.5,Non-VPN
192.168.31.141,239.255.255.250,39818,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,44297,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,35021,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,40495,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,46340,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,49755,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,54676,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,51589,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,49341,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,40892,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,56615,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,60462,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,55729,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,44757,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,56829,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,38490,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,34843,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,49227,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,40615,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,39379,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,54749,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,36258,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,57307,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,40894,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,33801,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,49563,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,60131,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,39480,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.72,192.168.31.255,57621,57621,17,91.44259405136108,4,328,82.0,0.0,Non-VPN
192.168.31.72,224.0.0.251,5353,5353,17,1757.0033059120178,86,12786,148.67441860465115,13.634294875606978,Non-VPN
192.168.31.141,239.255.255.250,41160,1900,17,540.3661999702454,2,654,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,53496,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,41966,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,42790,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,38886,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,59606,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,39957,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,60564,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,47759,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,53368,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,50721,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,59153,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,40120,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,57891,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,57372,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,45285,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,54894,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,43820,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,56989,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,33533,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,39519,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,37930,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,45718,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,59564,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.72,239.255.255.250,42822,1900,17,0.0,1,167,167.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,48298,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,48147,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,37011,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,33543,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,49534,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,48612,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,43045,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,59529,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,53471,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,34637,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,35085,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,58314,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,49944,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,45269,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,49693,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,45289,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,37444,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,52290,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,58245,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,59151,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,42961,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,34438,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,48373,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,47840,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.97,224.0.0.251,5353,5353,17,127.69422006607056,11,13691,1244.6363636363635,374.5492497601187,Non-VPN
192.168.31.141,239.255.255.250,40675,1900,17,2400.364411830902,15,2040,136.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,35359,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,59046,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,35853,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,44452,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,35039,1900,17,1139.7890269756315,2,729,364.5,28.5,Non-VPN
192.168.31.141,239.255.255.250,48551,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,35849,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,52686,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,60423,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,59414,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,47460,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,40770,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,42176,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,55762,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,59456,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,58748,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,55412,1900,17,0.0,1,393,393.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,40341,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,57967,1900,17,0.0,1,327,327.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,43891,1900,17,0.0,1,336,336.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,38105,1900,17,0.0,1,383,383.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,46134,1900,17,0.0,1,391,391.0,0.0,Non-VPN
192.168.31.141,239.255.255.250,39316,1900,17,539.4447138309479,2,729,364.5,28.5,Non-VPN
192.168.31.141,239.255.255.250,55631,1900,17,0.0,1,381,381.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,64314,53,17,0.0,1,76,76.0,0.0,Non-VPN
192.168.31.160,224.0.0.252,58737,5355,17,0.0,1,75,75.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,64314,17,0.0,1,121,121.0,0.0,Non-VPN
192.168.31.160,172.253.118.188,59612,5228,6,1.8331739902496336,13,2795,215.0,352.8133086622878,Non-VPN
192.168.31.160,192.168.31.1,49689,53,17,1650.0126237869265,3,215,71.66666666666667,2.867441755680876,Non-VPN
192.168.31.160,192.168.31.1,54574,53,17,0.0,1,68,68.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,49689,17,1650.4335899353027,3,412,137.33333333333334,58.90859209166539,Non-VPN
192.168.31.1,192.168.31.160,53,54574,17,0.0,1,68,68.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,53808,53,17,0.0,1,82,82.0,0.0,Non-VPN
172.253.118.188,192.168.31.160,5228,59612,6,1.829632043838501,15,9200,613.3333333333334,587.5796305371913,Non-VPN
192.168.31.160,192.168.31.1,49665,53,17,2224.083179950714,17,1268,74.58823529411765,4.814913395219088,Non-VPN
192.168.31.1,192.168.31.160,53,53808,17,0.0,1,141,141.0,0.0,Non-VPN
192.168.31.160,4.213.25.240,59613,443,6,1.6811378002166748,18,3356,186.44444444444449,296.0368262043353,Non-VPN
192.168.31.1,192.168.31.160,53,49665,17,2224.059454917908,17,2647,155.7058823529412,61.10720060187607,Non-VPN
4.213.25.240,192.168.31.160,443,59613,6,1.6123549938201904,21,8061,383.8571428571428,463.3134581945765,Non-VPN
192.168.31.160,192.168.31.1,56161,53,17,0.0474159717559814,2,167,83.5,0.5,Non-VPN
192.168.31.160,192.168.31.1,60881,53,17,0.0,1,84,84.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,56161,17,0.0109269618988037,2,553,276.5,62.5,Non-VPN
192.168.31.160,49.44.200.73,59614,80,6,0.3850939273834228,6,490,81.66666666666667,56.66764705034278,Non-VPN
192.168.31.1,192.168.31.160,53,60881,17,0.0,1,269,269.0,0.0,Non-VPN
49.44.200.73,192.168.31.160,80,59614,6,0.3851380348205566,5,469,93.8,73.7465931416496,Non-VPN
192.168.31.160,4.213.25.240,49415,443,6,0.8070878982543945,17,3542,208.35294117647055,304.5225657969944,Non-VPN
4.213.25.240,192.168.31.160,443,49415,6,0.7317819595336914,18,7921,440.05555555555554,478.82488938165903,Non-VPN
0.0.0.0,255.255.255.255,68,67,17,0.0,1,364,364.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,67,68,17,0.0,1,363,363.0,0.0,Non-VPN
192.168.31.160,224.0.0.252,64989,5355,17,0.0,1,75,75.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,64102,53,17,0.0,1,76,76.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,64102,17,0.0,1,92,92.0,0.0,Non-VPN
192.168.31.160,224.0.0.252,49284,5355,17,0.0,1,75,75.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,57039,53,17,4.533001899719238,5,404,80.8,11.214276615100948,Non-VPN
192.168.31.160,192.168.31.1,57280,53,17,4.532732963562012,6,486,81.0,10.246950765959598,Non-VPN
192.168.31.1,192.168.31.160,53,57039,17,4.5366740226745605,5,771,154.2,77.43487586352805,Non-VPN
192.168.31.1,192.168.31.160,53,57280,17,4.53699803352356,6,801,133.5,51.20790954530364,Non-VPN
192.168.31.160,192.168.31.1,57387,53,17,0.0,1,76,76.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,62154,53,17,0.0,1,76,76.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,55619,53,17,1642.2102799415588,2,147,73.5,2.5,Non-VPN
192.168.31.160,192.168.31.1,65404,53,17,0.0,1,76,76.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,62154,17,0.0,1,131,131.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,65404,17,0.0,1,131,131.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,57387,17,0.0,1,133,133.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,55619,17,1642.271420955658,2,232,116.0,17.0,Non-VPN
192.168.31.160,192.168.31.1,52616,53,17,2.4505810737609863,2,152,76.0,8.0,Non-VPN
192.168.31.1,192.168.31.160,53,52616,17,2.4110147953033447,2,332,166.0,98.0,Non-VPN
192.168.31.160,72.154.7.105,59618,443,6,1.767002820968628,14,1453,103.78571428571428,73.87941775181325,Non-VPN
72.154.7.105,192.168.31.160,443,59618,6,1.4895360469818115,12,3914,326.1666666666667,451.040802539588,Non-VPN
192.168.31.160,23.35.36.215,59619,443,6,20.243516206741333,12,1363,113.58333333333331,105.55050792024748,Non-VPN
23.35.36.215,192.168.31.160,443,59619,6,20.217239141464237,17,10741,631.8235294117648,580.9047948010392,Non-VPN
192.168.31.160,192.168.31.1,52148,53,17,0.0,1,76,76.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,57464,53,17,0.0,1,76,76.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,49390,53,17,0.0,1,76,76.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,60162,53,17,0.0,1,76,76.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,52148,17,0.0,1,143,143.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,57464,17,0.0,1,131,131.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,49390,17,0.0,1,143,143.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,60162,17,0.0,1,131,131.0,0.0,Non-VPN
192.168.31.160,185.159.159.148,59622,443,6,1.6452138423919678,7,1459,208.42857142857144,219.41080657254855,Non-VPN
185.159.159.148,192.168.31.160,443,59622,6,1.586894989013672,6,2189,364.8333333333333,435.311542333636,Non-VPN
192.168.31.160,192.168.31.1,53513,53,17,9.588272094726562,6,500,83.33333333333333,9.26762584963856,Non-VPN
192.168.31.1,192.168.31.160,53,53513,17,9.632646799087524,6,1002,167.0,47.47982027486344,Non-VPN
192.168.31.160,72.154.7.105,59623,443,6,1.6406371593475342,12,1333,111.08333333333331,77.38912319498709,Non-VPN
72.154.7.105,192.168.31.160,443,59623,6,1.370300054550171,10,3782,378.2,477.3683692914729,Non-VPN
192.168.31.160,142.251.37.10,58980,443,17,5.291929006576538,5,1588,317.6,487.20246304796126,Non-VPN
142.251.37.10,192.168.31.160,443,58980,17,4.852676868438721,3,1563,521.0,545.3262020723621,Non-VPN
192.168.31.160,23.35.36.215,59624,443,6,14.072447061538696,11,1285,116.8181818181818,109.79221547319462,Non-VPN
23.35.36.215,192.168.31.160,443,59624,6,14.034235000610352,17,10741,631.8235294117648,580.9047948010392,Non-VPN
192.168.31.160,192.168.31.1,56745,53,17,0.0,1,68,68.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,56745,17,0.0,1,68,68.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,53568,53,17,4.566287994384766,3,246,82.0,5.354126134736337,Non-VPN
192.168.31.1,192.168.31.160,53,53568,17,4.568103075027466,3,832,277.3333333333333,76.53466897789234,Non-VPN
192.168.31.160,224.0.0.252,59306,5355,17,0.0,1,75,75.0,0.0,Non-VPN
192.168.31.160,102.129.255.209,59643,443,6,514.639139175415,10738,734463,68.39849133916931,55.89463541157467,Non-VPN
102.129.255.209,192.168.31.160,443,59643,6,514.3683021068573,14260,18585719,1303.3463534361852,121.23054386500525,Non-VPN
192.168.31.160,192.168.31.1,57126,53,17,0.0,1,68,68.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,52123,53,17,0.0,1,68,68.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,58757,53,17,0.0,1,68,68.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,58602,53,17,0.0,1,68,68.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,57126,17,0.0,1,68,68.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,52123,17,0.0,1,68,68.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,58757,17,0.0,1,68,68.0,0.0,Non-VPN
192.168.31.1,192.168.31.160,53,58602,17,0.0,1,68,68.0,0.0,Non-VPN
192.168.31.160,224.0.0.252,60518,5355,17,0.0,1,75,75.0,0.0,Non-VPN
192.168.31.160,192.168.31.1,63683,53,17,0.0517809391021728,2,153,76.5,0.5,Non-VPN
192.168.31.160,192.168.31.1,60418,53,17,0.0513019561767578,2,153,76.5,0.5,Non-VPN
192.168.31.1,192.168.31.160,53,63683,17,0.0860450267791748,2,313,156.5,64.5,Non-VPN
